tree_index	node_name	label
1	node10	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
10	node10	{'Somite', 'NeuralTube'}
11	node10	{'Somite', 'NeuralTube', 'NMPs'}
12	node10	{'Somite', 'NeuralTube'}
13	node10	{'Somite', 'NeuralTube', 'NMPs'}
2	node10	{'Somite', 'NeuralTube', 'NMPs'}
6	node10	{'NeuralTube', 'NMPs'}
7	node10	{'Somite', 'NeuralTube', 'NMPs'}
8	node10	{'Somite', 'NeuralTube'}
9	node10	{'Somite', 'NeuralTube', 'NMPs'}
0	node100	{'Somite', 'NeuralTube', 'NMPs'}
1	node100	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
12	node100	{'NeuralTube', 'NMPs'}
13	node100	{'NeuralTube', 'NMPs'}
5	node100	{'NeuralTube', 'NMPs'}
9	node100	{'Somite', 'NeuralTube'}
1	node1002	{'Somite', 'NeuralTube', 'Endothelial'}
1	node1006	{'Somite', 'NeuralTube'}
1	node1008	{'Somite', 'NeuralTube', 'Endothelial'}
0	node101	{'Somite', 'NeuralTube', 'NMPs'}
1	node101	{'Somite', 'NeuralTube'}
10	node101	{'Somite', 'NeuralTube', 'NMPs'}
11	node101	{'Somite', 'NeuralTube'}
12	node101	{'NeuralTube', 'NMPs'}
3	node101	{'Somite', 'NeuralTube', 'NMPs'}
5	node101	{'Somite', 'NeuralTube', 'NMPs'}
1	node1016	{'Somite', 'NeuralTube'}
0	node102	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
1	node102	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
11	node102	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
4	node102	{'Somite', 'NeuralTube'}
5	node102	{'Somite', 'NeuralTube', 'NMPs'}
9	node102	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
0	node103	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
10	node103	{'Somite', 'NeuralTube'}
12	node103	{'NeuralTube', 'NMPs'}
13	node103	{'Somite', 'NeuralTube', 'NMPs'}
3	node103	{'NeuralTube', 'NMPs'}
4	node103	{'Somite', 'NeuralTube'}
9	node103	{'NeuralTube', 'NMPs'}
0	node104	{'Somite', 'NeuralTube', 'NMPs'}
1	node104	{'Somite', 'NeuralTube'}
10	node104	{'Somite', 'NeuralTube'}
12	node104	{'NeuralTube', 'NMPs'}
2	node104	{'Somite', 'NeuralTube', 'NMPs'}
8	node104	{'Somite', 'NeuralTube', 'NMPs'}
10	node105	{'Somite', 'NeuralTube', 'NMPs'}
12	node105	{'Somite', 'NeuralTube'}
2	node105	{'NeuralTube', 'NMPs'}
8	node105	{'NeuralTube', 'NMPs'}
9	node105	{'Somite', 'NeuralTube'}
0	node106	{'Somite', 'NeuralTube', 'Endothelial'}
1	node106	{'Somite', 'NeuralTube'}
10	node106	{'Somite', 'NeuralTube'}
11	node106	{'Somite', 'NeuralTube'}
2	node106	{'NeuralTube', 'NMPs'}
5	node106	{'NeuralTube', 'NMPs'}
8	node106	{'Somite', 'NeuralTube'}
0	node107	{'Somite', 'NeuralTube'}
1	node107	{'Somite', 'NeuralTube'}
12	node107	{'NeuralTube', 'NMPs'}
8	node107	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
9	node107	{'NeuralTube', 'NMPs'}
0	node108	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
1	node108	{'Somite', 'NeuralTube'}
10	node108	{'Somite', 'NeuralTube'}
12	node108	{'Somite', 'NeuralTube', 'NMPs'}
8	node108	{'Somite', 'NeuralTube'}
9	node108	{'NeuralTube', 'NMPs'}
0	node109	{'Somite', 'NeuralTube'}
1	node109	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
12	node109	{'Somite', 'NeuralTube'}
13	node109	{'NeuralTube', 'NMPs'}
4	node109	{'NeuralTube', 'NMPs'}
5	node109	{'NeuralTube', 'NMPs'}
8	node109	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
9	node109	{'Somite', 'NeuralTube', 'NMPs'}
0	node11	{'Somite', 'NeuralTube', 'NMPs'}
1	node11	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
10	node11	{'Somite', 'NeuralTube', 'NMPs'}
11	node11	{'Somite', 'NeuralTube', 'NMPs'}
12	node11	{'NeuralTube', 'NMPs'}
3	node11	{'Somite', 'NeuralTube', 'NMPs'}
4	node11	{'Somite', 'NeuralTube', 'NMPs'}
5	node11	{'Somite', 'NeuralTube', 'NMPs'}
6	node11	{'Somite', 'NeuralTube', 'NMPs'}
8	node11	{'Somite', 'NeuralTube', 'Endothelial'}
9	node11	{'Somite', 'NeuralTube'}
0	node110	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
1	node110	{'Somite', 'NeuralTube'}
11	node110	{'NeuralTube', 'NMPs'}
12	node110	{'Somite', 'NeuralTube'}
13	node110	{'Somite', 'NeuralTube'}
8	node110	{'Somite', 'NeuralTube', 'NMPs'}
9	node110	{'Somite', 'NeuralTube', 'NMPs'}
0	node111	{'Somite', 'NeuralTube'}
1	node111	{'Somite', 'NeuralTube'}
11	node111	{'Somite', 'NeuralTube'}
2	node111	{'Somite', 'NeuralTube'}
4	node111	{'Somite', 'NeuralTube'}
5	node111	{'Somite', 'NeuralTube'}
8	node111	{'Somite', 'NeuralTube', 'NMPs'}
12	node112	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
13	node112	{'Somite', 'NeuralTube', 'NMPs'}
4	node112	{'Somite', 'NeuralTube'}
5	node112	{'Somite', 'NeuralTube', 'NMPs'}
1	node113	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
11	node113	{'Somite', 'NeuralTube', 'NMPs'}
13	node113	{'Somite', 'NeuralTube', 'NMPs'}
4	node113	{'NeuralTube', 'NMPs'}
1	node114	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
12	node114	{'NeuralTube', 'NMPs'}
13	node114	{'NeuralTube', 'NMPs'}
2	node114	{'Somite', 'NeuralTube'}
4	node114	{'NeuralTube', 'NMPs'}
8	node114	{'Somite', 'NeuralTube', 'NMPs'}
0	node115	{'Somite', 'NeuralTube'}
1	node115	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
11	node115	{'Somite', 'NeuralTube', 'NMPs'}
12	node115	{'NeuralTube', 'NMPs'}
4	node115	{'NeuralTube', 'NMPs'}
5	node115	{'Somite', 'NeuralTube'}
8	node115	{'Somite', 'NeuralTube', 'NMPs'}
0	node116	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
1	node116	{'Somite', 'NeuralTube', 'Endothelial'}
12	node116	{'Somite', 'NeuralTube'}
13	node116	{'Somite', 'NeuralTube'}
2	node116	{'NeuralTube', 'NMPs'}
8	node116	{'Somite', 'NeuralTube'}
9	node116	{'Somite', 'NeuralTube'}
1	node117	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
12	node117	{'Somite', 'NeuralTube'}
4	node117	{'NeuralTube', 'NMPs'}
8	node117	{'Somite', 'NeuralTube', 'NMPs'}
0	node118	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
10	node118	{'Somite', 'NeuralTube', 'NMPs'}
13	node118	{'Somite', 'NeuralTube'}
1	node119	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
10	node119	{'NeuralTube', 'NMPs'}
13	node119	{'Somite', 'NeuralTube'}
5	node119	{'Somite', 'NeuralTube'}
8	node119	{'Somite', 'NeuralTube'}
0	node12	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
1	node12	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
11	node12	{'Somite', 'NeuralTube'}
12	node12	{'Somite', 'NeuralTube', 'NMPs'}
13	node12	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
2	node12	{'Somite', 'NeuralTube', 'NMPs'}
4	node12	{'Somite', 'NeuralTube', 'NMPs'}
5	node12	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
6	node12	{'Somite', 'NeuralTube'}
8	node12	{'Somite', 'NeuralTube', 'NMPs'}
9	node12	{'Somite', 'NeuralTube'}
4	node120	{'Somite', 'NeuralTube'}
8	node120	{'Somite', 'NeuralTube', 'NMPs'}
9	node120	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
1	node121	{'Somite', 'NeuralTube'}
11	node121	{'Somite', 'NeuralTube', 'NMPs'}
12	node121	{'NeuralTube', 'NMPs'}
13	node121	{'Somite', 'NeuralTube'}
4	node121	{'Somite', 'NeuralTube'}
1	node122	{'Somite', 'NeuralTube', 'Endothelial'}
13	node122	{'NeuralTube', 'NMPs'}
5	node122	{'Somite', 'NeuralTube', 'NMPs'}
8	node122	{'NeuralTube', 'NMPs'}
0	node123	{'Somite', 'NeuralTube'}
10	node123	{'Somite', 'NeuralTube'}
2	node123	{'Somite', 'NeuralTube', 'NMPs'}
0	node124	{'Somite', 'NeuralTube', 'NMPs'}
5	node124	{'NeuralTube', 'NMPs'}
8	node124	{'Somite', 'NeuralTube', 'NMPs'}
9	node124	{'NeuralTube', 'NMPs'}
0	node125	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
1	node125	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
11	node125	{'Somite', 'NeuralTube'}
13	node125	{'Somite', 'NeuralTube', 'NMPs'}
0	node126	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
1	node126	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
2	node126	{'NeuralTube', 'NMPs'}
4	node126	{'NeuralTube', 'NMPs'}
9	node126	{'Somite', 'NeuralTube'}
1	node127	{'Somite', 'NeuralTube', 'Endothelial'}
11	node127	{'Somite', 'NeuralTube', 'NMPs'}
13	node127	{'Somite', 'NeuralTube'}
8	node127	{'Somite', 'NeuralTube', 'NMPs'}
9	node127	{'NeuralTube', 'NMPs'}
4	node128	{'Somite', 'NeuralTube'}
5	node128	{'Somite', 'NeuralTube', 'NMPs'}
8	node128	{'Somite', 'NeuralTube', 'NMPs'}
0	node129	{'Somite', 'NeuralTube'}
11	node129	{'Somite', 'NeuralTube'}
13	node129	{'Somite', 'NeuralTube'}
2	node129	{'NeuralTube', 'NMPs'}
4	node129	{'NeuralTube', 'NMPs'}
5	node129	{'Somite', 'NeuralTube', 'NMPs'}
8	node129	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
9	node129	{'Somite', 'NeuralTube'}
0	node13	{'Somite', 'NeuralTube'}
1	node13	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
10	node13	{'Somite', 'NeuralTube'}
11	node13	{'Somite', 'NeuralTube', 'NMPs'}
12	node13	{'Somite', 'NeuralTube'}
13	node13	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
2	node13	{'Somite', 'NeuralTube'}
3	node13	{'Somite', 'NeuralTube'}
4	node13	{'Somite', 'NeuralTube'}
5	node13	{'Somite', 'NeuralTube', 'NMPs'}
6	node13	{'NeuralTube', 'NMPs'}
9	node13	{'Somite', 'NeuralTube', 'NMPs'}
0	node130	{'Somite', 'NeuralTube'}
1	node130	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
2	node130	{'Somite', 'NeuralTube'}
4	node130	{'NeuralTube', 'NMPs'}
5	node130	{'Somite', 'NeuralTube', 'NMPs'}
8	node130	{'Somite', 'NeuralTube', 'NMPs'}
0	node131	{'Somite', 'NeuralTube'}
1	node131	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
5	node131	{'NeuralTube', 'NMPs'}
0	node132	{'Somite', 'NeuralTube', 'NMPs'}
1	node132	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
11	node132	{'Somite', 'NeuralTube'}
5	node132	{'Somite', 'NeuralTube'}
9	node132	{'Somite', 'NeuralTube', 'Endothelial'}
1	node133	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
11	node133	{'NeuralTube', 'NMPs'}
4	node133	{'Somite', 'NeuralTube'}
5	node133	{'NeuralTube', 'NMPs'}
0	node134	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
1	node134	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
11	node134	{'Somite', 'NeuralTube'}
13	node134	{'NeuralTube', 'NMPs'}
0	node135	{'Somite', 'NeuralTube', 'NMPs'}
1	node135	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
11	node135	{'Somite', 'NeuralTube', 'NMPs'}
13	node135	{'NeuralTube', 'NMPs'}
4	node135	{'Somite', 'NeuralTube'}
5	node135	{'Somite', 'NeuralTube', 'NMPs'}
0	node136	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
11	node136	{'Somite', 'NeuralTube'}
13	node136	{'Somite', 'NeuralTube'}
8	node136	{'Somite', 'NeuralTube', 'NMPs'}
0	node137	{'Somite', 'NeuralTube'}
1	node137	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
2	node137	{'NeuralTube', 'NMPs'}
5	node137	{'NeuralTube', 'NMPs'}
8	node137	{'NeuralTube', 'NMPs'}
0	node138	{'Somite', 'NeuralTube'}
1	node138	{'Somite', 'NeuralTube'}
13	node138	{'NeuralTube', 'NMPs'}
0	node139	{'Somite', 'NeuralTube', 'NMPs'}
1	node139	{'Somite', 'NeuralTube', 'NMPs'}
11	node139	{'Somite', 'NeuralTube'}
13	node139	{'Somite', 'NeuralTube'}
2	node139	{'NeuralTube', 'NMPs'}
5	node139	{'NeuralTube', 'NMPs'}
1	node14	{'Somite', 'NeuralTube'}
10	node14	{'Somite', 'NeuralTube', 'NMPs'}
12	node14	{'Somite', 'NeuralTube', 'NMPs'}
2	node14	{'Somite', 'NeuralTube', 'NMPs'}
3	node14	{'Somite', 'NeuralTube', 'NMPs'}
4	node14	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
5	node14	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
6	node14	{'Somite', 'NeuralTube', 'NMPs'}
9	node14	{'Somite', 'NeuralTube'}
0	node140	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
1	node140	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
11	node140	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
13	node140	{'Somite', 'NeuralTube'}
5	node140	{'NeuralTube', 'NMPs'}
0	node141	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
1	node141	{'Somite', 'NeuralTube', 'Endothelial'}
2	node141	{'NeuralTube', 'NMPs'}
5	node141	{'NeuralTube', 'NMPs'}
8	node141	{'Somite', 'NeuralTube'}
0	node142	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
1	node142	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
13	node142	{'NeuralTube', 'NMPs'}
5	node142	{'NeuralTube', 'NMPs'}
0	node143	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
1	node143	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
11	node143	{'Somite', 'NeuralTube', 'NMPs'}
1	node144	{'Somite', 'NeuralTube'}
8	node144	{'NeuralTube', 'NMPs'}
1	node145	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
5	node145	{'Somite', 'NeuralTube', 'NMPs'}
0	node146	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
1	node146	{'Somite', 'NeuralTube'}
13	node146	{'Somite', 'NeuralTube', 'NMPs'}
5	node146	{'NeuralTube', 'NMPs'}
0	node147	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
11	node147	{'Somite', 'NeuralTube'}
0	node148	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
1	node148	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
0	node149	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
1	node149	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
5	node149	{'NeuralTube', 'NMPs'}
8	node149	{'Somite', 'NeuralTube', 'NMPs'}
0	node15	{'Somite', 'NeuralTube'}
1	node15	{'Somite', 'NeuralTube', 'Endothelial'}
10	node15	{'Somite', 'NeuralTube', 'NMPs'}
11	node15	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
12	node15	{'Somite', 'NeuralTube', 'NMPs'}
2	node15	{'Somite', 'NeuralTube'}
3	node15	{'Somite', 'NeuralTube', 'NMPs'}
5	node15	{'Somite', 'NeuralTube', 'NMPs'}
9	node15	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
0	node150	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
5	node150	{'Somite', 'NeuralTube', 'NMPs'}
0	node152	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
1	node152	{'Somite', 'NeuralTube', 'Endothelial'}
13	node152	{'Somite', 'NeuralTube', 'NMPs'}
8	node152	{'Somite', 'NeuralTube', 'Endothelial'}
11	node153	{'Somite', 'NeuralTube', 'NMPs'}
13	node153	{'Somite', 'NeuralTube', 'NMPs'}
5	node153	{'Somite', 'NeuralTube'}
0	node154	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
1	node154	{'Somite', 'NeuralTube'}
5	node154	{'Somite', 'NeuralTube'}
8	node154	{'Somite', 'NeuralTube', 'NMPs'}
0	node155	{'Somite', 'NeuralTube', 'NMPs'}
1	node155	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
8	node155	{'Somite', 'NeuralTube', 'NMPs'}
0	node156	{'Somite', 'NeuralTube', 'Endothelial'}
1	node156	{'Somite', 'NeuralTube'}
5	node156	{'NeuralTube', 'NMPs'}
8	node156	{'Somite', 'NeuralTube'}
0	node157	{'Somite', 'NeuralTube'}
8	node157	{'Somite', 'NeuralTube', 'NMPs'}
0	node158	{'Somite', 'NeuralTube'}
1	node158	{'Somite', 'NeuralTube'}
8	node158	{'Somite', 'NeuralTube', 'NMPs'}
1	node159	{'Somite', 'NeuralTube', 'Endothelial'}
13	node159	{'Somite', 'NeuralTube'}
5	node159	{'Somite', 'NeuralTube'}
8	node159	{'Somite', 'NeuralTube', 'NMPs'}
0	node16	{'Somite', 'NeuralTube'}
1	node16	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
12	node16	{'Somite', 'NeuralTube'}
2	node16	{'Somite', 'NeuralTube', 'NMPs'}
3	node16	{'Somite', 'NeuralTube', 'NMPs'}
4	node16	{'NeuralTube', 'NMPs'}
5	node16	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
7	node16	{'NeuralTube', 'NMPs'}
8	node16	{'Somite', 'NeuralTube'}
9	node16	{'Somite', 'NeuralTube'}
0	node160	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
1	node160	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
11	node160	{'Somite', 'NeuralTube', 'NMPs'}
5	node160	{'Somite', 'NeuralTube'}
0	node161	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
1	node161	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
11	node161	{'Somite', 'NeuralTube', 'NMPs'}
5	node161	{'Somite', 'NeuralTube', 'NMPs'}
8	node161	{'Somite', 'NeuralTube', 'NMPs'}
1	node162	{'Somite', 'NeuralTube'}
13	node162	{'Somite', 'NeuralTube'}
0	node163	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
5	node163	{'NeuralTube', 'NMPs'}
8	node163	{'Somite', 'NeuralTube'}
1	node164	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
8	node164	{'Somite', 'NeuralTube', 'NMPs'}
0	node165	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
1	node165	{'Somite', 'NeuralTube'}
5	node165	{'Somite', 'NeuralTube', 'NMPs'}
0	node166	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
11	node166	{'NeuralTube', 'NMPs'}
5	node166	{'Somite', 'NeuralTube', 'NMPs'}
0	node167	{'Somite', 'NeuralTube', 'NMPs'}
1	node167	{'Somite', 'NeuralTube'}
13	node167	{'Somite', 'NeuralTube'}
5	node167	{'Somite', 'NeuralTube', 'NMPs'}
8	node167	{'NeuralTube', 'NMPs'}
1	node168	{'Somite', 'NeuralTube'}
11	node168	{'Somite', 'NeuralTube', 'NMPs'}
5	node168	{'Somite', 'NeuralTube', 'NMPs'}
0	node169	{'Somite', 'NeuralTube', 'NMPs'}
1	node169	{'Somite', 'NeuralTube', 'Endothelial'}
11	node169	{'Somite', 'NeuralTube'}
8	node169	{'Somite', 'NeuralTube', 'NMPs'}
0	node17	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
1	node17	{'Somite', 'NeuralTube', 'Endothelial'}
10	node17	{'NeuralTube', 'NMPs'}
12	node17	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
13	node17	{'Somite', 'NeuralTube'}
2	node17	{'Somite', 'NeuralTube', 'NMPs'}
4	node17	{'Somite', 'NeuralTube'}
5	node17	{'Somite', 'NeuralTube', 'NMPs'}
6	node17	{'Somite', 'NeuralTube'}
8	node17	{'NeuralTube', 'NMPs'}
0	node170	{'Somite', 'NeuralTube', 'NMPs'}
1	node170	{'Somite', 'NeuralTube', 'Endothelial'}
13	node170	{'Somite', 'NeuralTube'}
5	node170	{'NeuralTube', 'NMPs'}
8	node170	{'Somite', 'NeuralTube'}
5	node171	{'Somite', 'NeuralTube'}
8	node171	{'NeuralTube', 'NMPs'}
13	node172	{'Somite', 'NeuralTube'}
5	node172	{'Somite', 'NeuralTube', 'NMPs'}
8	node172	{'Somite', 'NeuralTube'}
0	node173	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
1	node173	{'Somite', 'NeuralTube'}
13	node173	{'Somite', 'NeuralTube'}
5	node173	{'Somite', 'NeuralTube', 'NMPs'}
8	node173	{'NeuralTube', 'NMPs'}
1	node174	{'Somite', 'NeuralTube'}
11	node174	{'NeuralTube', 'NMPs'}
8	node174	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
11	node176	{'Somite', 'NeuralTube'}
13	node176	{'Somite', 'NeuralTube'}
1	node177	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
13	node177	{'NeuralTube', 'NMPs'}
5	node177	{'NeuralTube', 'NMPs'}
8	node177	{'Somite', 'NeuralTube'}
0	node178	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
1	node178	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
11	node178	{'NeuralTube', 'NMPs'}
13	node178	{'Somite', 'NeuralTube', 'NMPs'}
5	node178	{'NeuralTube', 'NMPs'}
0	node179	{'Somite', 'NeuralTube', 'NMPs'}
1	node179	{'Somite', 'NeuralTube', 'Endothelial'}
0	node18	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
1	node18	{'Endoderm', 'PCGLC', 'Somite', 'NeuralTube'}
13	node18	{'Endoderm', 'NeuralTube', 'NMPs', 'Somite', 'PCGLC', 'Endothelial'}
2	node18	{'Somite', 'NeuralTube', 'NMPs'}
3	node18	{'Somite', 'NeuralTube', 'NMPs'}
4	node18	{'Somite', 'NeuralTube', 'NMPs'}
5	node18	{'Somite', 'NeuralTube', 'NMPs'}
6	node18	{'Somite', 'NeuralTube', 'NMPs'}
8	node18	{'Somite', 'NeuralTube'}
9	node18	{'NeuralTube', 'NMPs'}
0	node180	{'Somite', 'NeuralTube'}
