tree_index	node_name	label
12	node103	{'Somite', 'NMPs', 'NeuralTube'}
13	node103	{'Somite', 'NMPs', 'NeuralTube'}
3	node103	{'Somite', 'NMPs', 'NeuralTube'}
4	node103	{'Somite', 'NeuralTube'}
9	node103	{'Somite', 'NMPs', 'NeuralTube'}
0	node104	{'Somite', 'NMPs', 'NeuralTube'}
1	node104	{'Somite', 'NeuralTube'}
10	node104	{'Somite', 'NeuralTube'}
12	node104	{'Somite', 'NMPs', 'NeuralTube'}
2	node104	{'Somite', 'NMPs', 'NeuralTube'}
8	node104	{'Somite', 'NMPs', 'NeuralTube'}
10	node105	{'Somite', 'NMPs', 'NeuralTube'}
12	node105	{'Somite', 'NeuralTube'}
2	node105	{'Somite', 'NMPs', 'NeuralTube'}
8	node105	{'Somite', 'NMPs', 'NeuralTube'}
9	node105	{'Somite', 'NeuralTube'}
0	node106	{'Somite', 'NMPs', 'NeuralTube', 'Endothelial'}
1	node106	{'Somite', 'NeuralTube'}
10	node106	{'Somite', 'NeuralTube'}
11	node106	{'Somite', 'NeuralTube'}
2	node106	{'Somite', 'NMPs', 'NeuralTube'}
5	node106	{'Somite', 'NMPs', 'NeuralTube'}
8	node106	{'Somite', 'NeuralTube'}
0	node107	{'Somite', 'NeuralTube'}
1	node107	{'Somite', 'NeuralTube'}
12	node107	{'Somite', 'NMPs', 'NeuralTube'}
8	node107	{'Somite', 'NMPs', 'NeuralTube', 'Endothelial'}
9	node107	{'Somite', 'NMPs', 'NeuralTube'}
0	node108	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'PCGLC', 'Endoderm'}
1	node108	{'Somite', 'NeuralTube'}
10	node108	{'Somite', 'NeuralTube'}
12	node108	{'Somite', 'NMPs', 'NeuralTube'}
8	node108	{'Somite', 'NeuralTube'}
9	node108	{'Somite', 'NMPs', 'NeuralTube'}
0	node109	{'Somite', 'NeuralTube'}
1	node109	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
12	node109	{'Somite', 'NeuralTube'}
13	node109	{'Somite', 'NMPs', 'NeuralTube'}
4	node109	{'Somite', 'NMPs', 'NeuralTube'}
5	node109	{'Somite', 'NMPs', 'NeuralTube'}
8	node109	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
9	node109	{'Somite', 'NMPs', 'NeuralTube'}
0	node11	{'Somite', 'NMPs', 'NeuralTube'}
1	node11	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'PCGLC', 'Endoderm'}
10	node11	{'Somite', 'NMPs', 'NeuralTube'}
11	node11	{'Somite', 'NMPs', 'NeuralTube'}
12	node11	{'Somite', 'NMPs', 'NeuralTube'}
3	node11	{'Somite', 'NMPs', 'NeuralTube'}
4	node11	{'Somite', 'NMPs', 'NeuralTube'}
5	node11	{'Somite', 'NMPs', 'NeuralTube'}
6	node11	{'Somite', 'NMPs', 'NeuralTube'}
8	node11	{'Somite', 'NMPs', 'NeuralTube', 'Endothelial'}
9	node11	{'Somite', 'NeuralTube'}
0	node110	{'Somite', 'NMPs', 'NeuralTube', 'Endothelial'}
1	node110	{'Somite', 'NeuralTube'}
11	node110	{'Somite', 'NMPs', 'NeuralTube'}
12	node110	{'Somite', 'NeuralTube'}
13	node110	{'Somite', 'NeuralTube'}
8	node110	{'Somite', 'NMPs', 'NeuralTube'}
9	node110	{'Somite', 'NMPs', 'NeuralTube'}
0	node111	{'Somite', 'NeuralTube'}
1	node111	{'Somite', 'NeuralTube'}
11	node111	{'Somite', 'NeuralTube'}
2	node111	{'Somite', 'NeuralTube'}
4	node111	{'Somite', 'NeuralTube'}
5	node111	{'Somite', 'NeuralTube'}
8	node111	{'Somite', 'NMPs', 'NeuralTube'}
12	node112	{'Somite', 'NMPs', 'NeuralTube', 'Endothelial'}
13	node112	{'Somite', 'NMPs', 'NeuralTube'}
4	node112	{'Somite', 'NeuralTube'}
5	node112	{'Somite', 'NMPs', 'NeuralTube'}
1	node113	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
11	node113	{'Somite', 'NMPs', 'NeuralTube'}
13	node113	{'Somite', 'NMPs', 'NeuralTube'}
4	node113	{'Somite', 'NMPs', 'NeuralTube'}
1	node114	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
12	node114	{'Somite', 'NMPs', 'NeuralTube'}
13	node114	{'Somite', 'NMPs', 'NeuralTube'}
2	node114	{'Somite', 'NeuralTube'}
4	node114	{'Somite', 'NMPs', 'NeuralTube'}
8	node114	{'Somite', 'NMPs', 'NeuralTube'}
0	node115	{'Somite', 'NeuralTube'}
1	node115	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'PCGLC', 'Endoderm'}
11	node115	{'Somite', 'NMPs', 'NeuralTube'}
12	node115	{'Somite', 'NMPs', 'NeuralTube'}
4	node115	{'Somite', 'NMPs', 'NeuralTube'}
5	node115	{'Somite', 'NeuralTube'}
8	node115	{'Somite', 'NMPs', 'NeuralTube'}
0	node116	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'PCGLC', 'Endoderm'}
1	node116	{'Somite', 'NMPs', 'NeuralTube', 'Endothelial'}
12	node116	{'Somite', 'NeuralTube'}
13	node116	{'Somite', 'NeuralTube'}
2	node116	{'Somite', 'NMPs', 'NeuralTube'}
8	node116	{'Somite', 'NeuralTube'}
9	node116	{'Somite', 'NeuralTube'}
1	node117	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'PCGLC', 'Endoderm'}
12	node117	{'Somite', 'NeuralTube'}
4	node117	{'Somite', 'NMPs', 'NeuralTube'}
8	node117	{'Somite', 'NMPs', 'NeuralTube'}
0	node118	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
10	node118	{'Somite', 'NMPs', 'NeuralTube'}
13	node118	{'Somite', 'NeuralTube'}
1	node119	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
10	node119	{'Somite', 'NMPs', 'NeuralTube'}
13	node119	{'Somite', 'NeuralTube'}
5	node119	{'Somite', 'NeuralTube'}
8	node119	{'Somite', 'NeuralTube'}
0	node12	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
1	node12	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'PCGLC', 'Endoderm'}
11	node12	{'Somite', 'NeuralTube'}
12	node12	{'Somite', 'NMPs', 'NeuralTube'}
13	node12	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
2	node12	{'Somite', 'NMPs', 'NeuralTube'}
4	node12	{'Somite', 'NMPs', 'NeuralTube'}
5	node12	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'PCGLC', 'Endoderm'}
6	node12	{'Somite', 'NeuralTube'}
8	node12	{'Somite', 'NMPs', 'NeuralTube'}
9	node12	{'Somite', 'NeuralTube'}
4	node120	{'Somite', 'NeuralTube'}
8	node120	{'Somite', 'NMPs', 'NeuralTube'}
9	node120	{'Somite', 'NMPs', 'NeuralTube', 'Endothelial'}
1	node121	{'Somite', 'NeuralTube'}
11	node121	{'Somite', 'NMPs', 'NeuralTube'}
12	node121	{'Somite', 'NMPs', 'NeuralTube'}
13	node121	{'Somite', 'NeuralTube'}
4	node121	{'Somite', 'NeuralTube'}
1	node122	{'Somite', 'NMPs', 'NeuralTube', 'Endothelial'}
13	node122	{'Somite', 'NMPs', 'NeuralTube'}
5	node122	{'Somite', 'NMPs', 'NeuralTube'}
8	node122	{'Somite', 'NMPs', 'NeuralTube'}
0	node123	{'Somite', 'NeuralTube'}
10	node123	{'Somite', 'NeuralTube'}
2	node123	{'Somite', 'NMPs', 'NeuralTube'}
0	node124	{'Somite', 'NMPs', 'NeuralTube'}
5	node124	{'Somite', 'NMPs', 'NeuralTube'}
8	node124	{'Somite', 'NMPs', 'NeuralTube'}
9	node124	{'Somite', 'NMPs', 'NeuralTube'}
0	node125	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
1	node125	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'PCGLC', 'Endoderm'}
11	node125	{'Somite', 'NeuralTube'}
13	node125	{'Somite', 'NMPs', 'NeuralTube'}
0	node126	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'PCGLC', 'Endoderm'}
1	node126	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
2	node126	{'Somite', 'NMPs', 'NeuralTube'}
4	node126	{'Somite', 'NMPs', 'NeuralTube'}
9	node126	{'Somite', 'NeuralTube'}
1	node127	{'Somite', 'NMPs', 'NeuralTube', 'Endothelial'}
11	node127	{'Somite', 'NMPs', 'NeuralTube'}
13	node127	{'Somite', 'NeuralTube'}
8	node127	{'Somite', 'NMPs', 'NeuralTube'}
9	node127	{'Somite', 'NMPs', 'NeuralTube'}
4	node128	{'Somite', 'NeuralTube'}
5	node128	{'Somite', 'NMPs', 'NeuralTube'}
8	node128	{'Somite', 'NMPs', 'NeuralTube'}
0	node129	{'Somite', 'NeuralTube'}
11	node129	{'Somite', 'NeuralTube'}
13	node129	{'Somite', 'NeuralTube'}
2	node129	{'Somite', 'NMPs', 'NeuralTube'}
4	node129	{'Somite', 'NMPs', 'NeuralTube'}
5	node129	{'Somite', 'NMPs', 'NeuralTube'}
8	node129	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
9	node129	{'Somite', 'NeuralTube'}
0	node13	{'Somite', 'NeuralTube'}
1	node13	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
10	node13	{'Somite', 'NeuralTube'}
11	node13	{'Somite', 'NMPs', 'NeuralTube'}
12	node13	{'Somite', 'NeuralTube'}
13	node13	{'Somite', 'NMPs', 'NeuralTube', 'Endothelial'}
2	node13	{'Somite', 'NeuralTube'}
3	node13	{'Somite', 'NeuralTube'}
4	node13	{'Somite', 'NeuralTube'}
5	node13	{'Somite', 'NMPs', 'NeuralTube'}
6	node13	{'Somite', 'NMPs', 'NeuralTube'}
9	node13	{'Somite', 'NMPs', 'NeuralTube'}
0	node130	{'Somite', 'NeuralTube'}
1	node130	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
2	node130	{'Somite', 'NeuralTube'}
4	node130	{'Somite', 'NMPs', 'NeuralTube'}
5	node130	{'Somite', 'NMPs', 'NeuralTube'}
8	node130	{'Somite', 'NMPs', 'NeuralTube'}
0	node131	{'Somite', 'NeuralTube'}
1	node131	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'PCGLC', 'Endoderm'}
5	node131	{'Somite', 'NMPs', 'NeuralTube'}
0	node132	{'Somite', 'NMPs', 'NeuralTube'}
1	node132	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
11	node132	{'Somite', 'NeuralTube'}
5	node132	{'Somite', 'NeuralTube'}
9	node132	{'Somite', 'NMPs', 'NeuralTube', 'Endothelial'}
1	node133	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
11	node133	{'Somite', 'NMPs', 'NeuralTube'}
4	node133	{'Somite', 'NeuralTube'}
5	node133	{'Somite', 'NMPs', 'NeuralTube'}
0	node134	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
1	node134	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
11	node134	{'Somite', 'NeuralTube'}
13	node134	{'Somite', 'NMPs', 'NeuralTube'}
0	node135	{'Somite', 'NMPs', 'NeuralTube'}
1	node135	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'PCGLC', 'Endoderm'}
11	node135	{'Somite', 'NMPs', 'NeuralTube'}
13	node135	{'Somite', 'NMPs', 'NeuralTube'}
4	node135	{'Somite', 'NeuralTube'}
5	node135	{'Somite', 'NMPs', 'NeuralTube'}
0	node136	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'PCGLC', 'Endoderm'}
11	node136	{'Somite', 'NeuralTube'}
13	node136	{'Somite', 'NeuralTube'}
8	node136	{'Somite', 'NMPs', 'NeuralTube'}
0	node137	{'Somite', 'NeuralTube'}
1	node137	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
2	node137	{'Somite', 'NMPs', 'NeuralTube'}
5	node137	{'Somite', 'NMPs', 'NeuralTube'}
8	node137	{'Somite', 'NMPs', 'NeuralTube'}
0	node138	{'Somite', 'NeuralTube'}
1	node138	{'Somite', 'NeuralTube'}
13	node138	{'Somite', 'NMPs', 'NeuralTube'}
0	node139	{'Somite', 'NMPs', 'NeuralTube'}
1	node139	{'Somite', 'NMPs', 'NeuralTube'}
11	node139	{'Somite', 'NeuralTube'}
13	node139	{'Somite', 'NeuralTube'}
2	node139	{'Somite', 'NMPs', 'NeuralTube'}
5	node139	{'Somite', 'NMPs', 'NeuralTube'}
1	node14	{'Somite', 'NeuralTube'}
10	node14	{'Somite', 'NMPs', 'NeuralTube'}
12	node14	{'Somite', 'NMPs', 'NeuralTube'}
2	node14	{'Somite', 'NMPs', 'NeuralTube'}
3	node14	{'Somite', 'NMPs', 'NeuralTube'}
4	node14	{'Somite', 'NMPs', 'NeuralTube', 'Endothelial'}
5	node14	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
6	node14	{'Somite', 'NMPs', 'NeuralTube'}
9	node14	{'Somite', 'NeuralTube'}
0	node140	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
1	node140	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
11	node140	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
13	node140	{'Somite', 'NeuralTube'}
5	node140	{'Somite', 'NMPs', 'NeuralTube'}
0	node141	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'PCGLC', 'Endoderm'}
1	node141	{'Somite', 'NMPs', 'NeuralTube', 'Endothelial'}
2	node141	{'Somite', 'NMPs', 'NeuralTube'}
5	node141	{'Somite', 'NMPs', 'NeuralTube'}
8	node141	{'Somite', 'NeuralTube'}
0	node142	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
1	node142	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
13	node142	{'Somite', 'NMPs', 'NeuralTube'}
5	node142	{'Somite', 'NMPs', 'NeuralTube'}
0	node143	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'PCGLC', 'Endoderm'}
1	node143	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'PCGLC', 'Endoderm'}
11	node143	{'Somite', 'NMPs', 'NeuralTube'}
1	node144	{'Somite', 'NeuralTube'}
8	node144	{'Somite', 'NMPs', 'NeuralTube'}
1	node145	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'PCGLC', 'Endoderm'}
5	node145	{'Somite', 'NMPs', 'NeuralTube'}
0	node146	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'PCGLC', 'Endoderm'}
1	node146	{'Somite', 'NeuralTube'}
13	node146	{'Somite', 'NMPs', 'NeuralTube'}
5	node146	{'Somite', 'NMPs', 'NeuralTube'}
0	node147	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
11	node147	{'Somite', 'NeuralTube'}
0	node148	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'PCGLC', 'Endoderm'}
1	node148	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'PCGLC', 'Endoderm'}
0	node149	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
1	node149	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
5	node149	{'Somite', 'NMPs', 'NeuralTube'}
8	node149	{'Somite', 'NMPs', 'NeuralTube'}
0	node15	{'Somite', 'NeuralTube'}
1	node15	{'Somite', 'NMPs', 'NeuralTube', 'Endothelial'}
10	node15	{'Somite', 'NMPs', 'NeuralTube'}
11	node15	{'Somite', 'NMPs', 'NeuralTube', 'Endothelial'}
12	node15	{'Somite', 'NMPs', 'NeuralTube'}
2	node15	{'Somite', 'NeuralTube'}
3	node15	{'Somite', 'NMPs', 'NeuralTube'}
5	node15	{'Somite', 'NMPs', 'NeuralTube'}
9	node15	{'Somite', 'NMPs', 'NeuralTube', 'Endothelial'}
0	node150	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
5	node150	{'Somite', 'NMPs', 'NeuralTube'}
0	node152	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
1	node152	{'Somite', 'NMPs', 'NeuralTube', 'Endothelial'}
13	node152	{'Somite', 'NMPs', 'NeuralTube'}
8	node152	{'Somite', 'NMPs', 'NeuralTube', 'Endothelial'}
11	node153	{'Somite', 'NMPs', 'NeuralTube'}
13	node153	{'Somite', 'NMPs', 'NeuralTube'}
5	node153	{'Somite', 'NeuralTube'}
0	node154	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
1	node154	{'Somite', 'NeuralTube'}
5	node154	{'Somite', 'NeuralTube'}
8	node154	{'Somite', 'NMPs', 'NeuralTube'}
0	node155	{'Somite', 'NMPs', 'NeuralTube'}
1	node155	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
8	node155	{'Somite', 'NMPs', 'NeuralTube'}
0	node156	{'Somite', 'NMPs', 'NeuralTube', 'Endothelial'}
1	node156	{'Somite', 'NeuralTube'}
5	node156	{'Somite', 'NMPs', 'NeuralTube'}
8	node156	{'Somite', 'NeuralTube'}
0	node157	{'Somite', 'NeuralTube'}
8	node157	{'Somite', 'NMPs', 'NeuralTube'}
0	node158	{'Somite', 'NeuralTube'}
1	node158	{'Somite', 'NeuralTube'}
8	node158	{'Somite', 'NMPs', 'NeuralTube'}
1	node159	{'Somite', 'NMPs', 'NeuralTube', 'Endothelial'}
13	node159	{'Somite', 'NeuralTube'}
5	node159	{'Somite', 'NeuralTube'}
8	node159	{'Somite', 'NMPs', 'NeuralTube'}
0	node16	{'Somite', 'NeuralTube'}
1	node16	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'PCGLC', 'Endoderm'}
12	node16	{'Somite', 'NeuralTube'}
2	node16	{'Somite', 'NMPs', 'NeuralTube'}
3	node16	{'Somite', 'NMPs', 'NeuralTube'}
4	node16	{'Somite', 'NMPs', 'NeuralTube'}
5	node16	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
7	node16	{'Somite', 'NMPs', 'NeuralTube'}
8	node16	{'Somite', 'NeuralTube'}
9	node16	{'Somite', 'NeuralTube'}
0	node160	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'PCGLC', 'Endoderm'}
1	node160	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
11	node160	{'Somite', 'NMPs', 'NeuralTube'}
5	node160	{'Somite', 'NeuralTube'}
0	node161	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'PCGLC', 'Endoderm'}
1	node161	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
11	node161	{'Somite', 'NMPs', 'NeuralTube'}
5	node161	{'Somite', 'NMPs', 'NeuralTube'}
8	node161	{'Somite', 'NMPs', 'NeuralTube'}
1	node162	{'Somite', 'NeuralTube'}
13	node162	{'Somite', 'NeuralTube'}
0	node163	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
5	node163	{'Somite', 'NMPs', 'NeuralTube'}
8	node163	{'Somite', 'NeuralTube'}
1	node164	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'PCGLC', 'Endoderm'}
8	node164	{'Somite', 'NMPs', 'NeuralTube'}
0	node165	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
1	node165	{'Somite', 'NeuralTube'}
5	node165	{'Somite', 'NMPs', 'NeuralTube'}
0	node166	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'PCGLC', 'Endoderm'}
11	node166	{'Somite', 'NMPs', 'NeuralTube'}
5	node166	{'Somite', 'NMPs', 'NeuralTube'}
0	node167	{'Somite', 'NMPs', 'NeuralTube'}
1	node167	{'Somite', 'NeuralTube'}
13	node167	{'Somite', 'NeuralTube'}
5	node167	{'Somite', 'NMPs', 'NeuralTube'}
8	node167	{'Somite', 'NMPs', 'NeuralTube'}
1	node168	{'Somite', 'NeuralTube'}
11	node168	{'Somite', 'NMPs', 'NeuralTube'}
5	node168	{'Somite', 'NMPs', 'NeuralTube'}
0	node169	{'Somite', 'NMPs', 'NeuralTube'}
1	node169	{'Somite', 'NMPs', 'NeuralTube', 'Endothelial'}
11	node169	{'Somite', 'NeuralTube'}
8	node169	{'Somite', 'NMPs', 'NeuralTube'}
0	node17	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
1	node17	{'Somite', 'NMPs', 'NeuralTube', 'Endothelial'}
10	node17	{'Somite', 'NMPs', 'NeuralTube'}
12	node17	{'Somite', 'NMPs', 'NeuralTube', 'Endothelial'}
13	node17	{'Somite', 'NeuralTube'}
2	node17	{'Somite', 'NMPs', 'NeuralTube'}
4	node17	{'Somite', 'NeuralTube'}
5	node17	{'Somite', 'NMPs', 'NeuralTube'}
6	node17	{'Somite', 'NeuralTube'}
8	node17	{'Somite', 'NMPs', 'NeuralTube'}
0	node170	{'Somite', 'NMPs', 'NeuralTube'}
1	node170	{'Somite', 'NMPs', 'NeuralTube', 'Endothelial'}
13	node170	{'Somite', 'NeuralTube'}
5	node170	{'Somite', 'NMPs', 'NeuralTube'}
8	node170	{'Somite', 'NeuralTube'}
5	node171	{'Somite', 'NeuralTube'}
8	node171	{'Somite', 'NMPs', 'NeuralTube'}
13	node172	{'Somite', 'NeuralTube'}
5	node172	{'Somite', 'NMPs', 'NeuralTube'}
8	node172	{'Somite', 'NeuralTube'}
0	node173	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
1	node173	{'Somite', 'NeuralTube'}
13	node173	{'Somite', 'NeuralTube'}
5	node173	{'Somite', 'NMPs', 'NeuralTube'}
8	node173	{'Somite', 'NMPs', 'NeuralTube'}
1	node174	{'Somite', 'NeuralTube'}
11	node174	{'Somite', 'NMPs', 'NeuralTube'}
8	node174	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
11	node176	{'Somite', 'NeuralTube'}
13	node176	{'Somite', 'NeuralTube'}
1	node177	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'PCGLC', 'Endoderm'}
13	node177	{'Somite', 'NMPs', 'NeuralTube'}
5	node177	{'Somite', 'NMPs', 'NeuralTube'}
8	node177	{'Somite', 'NeuralTube'}
0	node178	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'Endoderm'}
1	node178	{'NeuralTube', 'Somite', 'Endothelial', 'NMPs', 'PCGLC', 'Endoderm'}
11	node178	{'Somite', 'NMPs', 'NeuralTube'}
13	node178	{'Somite', 'NMPs', 'NeuralTube'}
